2020-04-12 00:01 [http-nio-8888-exec-2] [INFO]  org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)ev  el org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-04-12 01:05 [http-nio-8888-exec-9] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : ProjectDto(super=crw.bishe.team.dto.ProjectDto@383518e, proId=1, proName=组队系统设计, leaderName=曹荣武, proDescribe=毕业设计，组队系统设计, proDate=2020-01-20, proStartTime=2020-01-20, proEndTime=2020-01-20, proStatus=未完成, teamId=1, proType=技术类, proCurrentNum=12, proLimiedNum=50, number=13, seeNum=99, staff=staff, staffList=1, taskDtos=null)
2020-04-12 01:05 [http-nio-8888-exec-9] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : <200 OK OK,Result(status=200, desc=OK, data=ProjectDto(super=crw.bishe.team.dto.ProjectDto@383518e, proId=1, proName=组队系统设计, leaderName=曹荣武, proDescribe=毕业设计，组队系统设计, proDate=2020-01-20, proStartTime=2020-01-20, proEndTime=2020-01-20, proStatus=未完成, teamId=1, proType=技术类, proCurrentNum=12, proLimiedNum=50, number=13, seeNum=99, staff=staff, staffList=1, taskDtos=null)),[]>
2020-04-12 01:05 [http-nio-8888-exec-7] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TokenInterceptor--->目标方法名为:preHandle
2020-04-12 01:05 [http-nio-8888-exec-7] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : true
2020-04-12 01:05 [http-nio-8888-exec-7] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TaskController--->目标方法名为:geTaskByProId
2020-04-12 01:05 [http-nio-8888-exec-7] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TaskServiceImpl--->目标方法名为:geTaskByProId
2020-04-12 01:05 [http-nio-8888-exec-7] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TaskMapper--->目标方法名为:geTaskByProId
2020-04-12 01:05 [http-nio-8888-exec-7] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : [TaskDto(super=crw.bishe.team.dto.TaskDto@bbf8d8c0, taskId=1, proId=1, taskCreateTime=2020-02-02, taskStartTime=2020-01-20, taskEndTime=2020-01-20, taskContent=数据库设计, userId=1, subTaskId=null, taskStatus=1, taskMark=任务备注, subTaskDtos=[]), TaskDto(super=crw.bishe.team.dto.TaskDto@afcc312b, taskId=2, proId=1, taskCreateTime=2020-01-20, taskStartTime=2020-01-20, taskEndTime=2020-01-20, taskContent=后端设计, userId=2, subTaskId=null, taskStatus=1, taskMark=任务备注, subTaskDtos=[]), TaskDto(super=crw.bishe.team.dto.TaskDto@9cb28940, taskId=3, proId=1, taskCreateTime=2020-01-20, taskStartTime=2020-01-20, taskEndTime=2020-01-20, taskContent=前端设计, userId=3, subTaskId=null, taskStatus=1, taskMark=任务备注, subTaskDtos=[]), TaskDto(super=crw.bishe.team.dto.TaskDto@76b03375, taskId=11, proId=1, taskCreateTime=2020-01-20, taskStartTime=2020-01-20, taskEndTime=2020-01-20, taskContent=系统规划, userId=2, subTaskId=null, taskStatus=3, taskMark=任务备注, subTaskDtos=[]), TaskDto(super=crw.bishe.team.dto.TaskDto@67a0623e, taskId=12, proId=1, taskCreateTime=null, taskStartTime=null, taskEndTime=null, taskContent=null, userId=1, subTaskId=null, taskStatus=null, taskMark=null, subTaskDtos=[]), TaskDto(super=crw.bishe.team.dto.TaskDto@edcb8b7, taskId=13, proId=1, taskCreateTime=null, taskStartTime=null, taskEndTime=null, taskContent=null, userId=1, subTaskId=null, taskStatus=null, taskMark=null, subTaskDtos=[])]
2020-04-12 01:05 [http-nio-8888-exec-7] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : [TaskDto(super=crw.bishe.team.dto.TaskDto@bbf8d8c0, taskId=1, proId=1, taskCreateTime=2020-02-02, taskStartTime=2020-01-20, taskEndTime=2020-01-20, taskContent=数据库设计, userId=1, subTaskId=null, taskStatus=1, taskMark=任务备注, subTaskDtos=[]), TaskDto(super=crw.bishe.team.dto.TaskDto@afcc312b, taskId=2, proId=1, taskCreateTime=2020-01-20, taskStartTime=2020-01-20, taskEndTime=2020-01-20, taskContent=后端设计, userId=2, subTaskId=null, taskStatus=1, taskMark=任务备注, subTaskDtos=[]), TaskDto(super=crw.bishe.team.dto.TaskDto@9cb28940, taskId=3, proId=1, taskCreateTime=2020-01-20, taskStartTime=2020-01-20, taskEndTime=2020-01-20, taskContent=前端设计, userId=3, subTaskId=null, taskStatus=1, taskMark=任务备注, subTaskDtos=[]), TaskDto(super=crw.bishe.team.dto.TaskDto@76b03375, taskId=11, proId=1, taskCreateTime=2020-01-20, taskStartTime=2020-01-20, taskEndTime=2020-01-20, taskContent=系统规划, userId=2, subTaskId=null, taskStatus=3, taskMark=任务备注, subTaskDtos=[]), TaskDto(super=crw.bishe.team.dto.TaskDto@67a0623e, taskId=12, proId=1, taskCreateTime=null, taskStartTime=null, taskEndTime=null, taskContent=null, userId=1, subTaskId=null, taskStatus=null, taskMark=null, subTaskDtos=[]), TaskDto(super=crw.bishe.team.dto.TaskDto@edcb8b7, taskId=13, proId=1, taskCreateTime=null, taskStartTime=null, taskEndTime=null, taskContent=null, userId=1, subTaskId=null, taskStatus=null, taskMark=null, subTaskDtos=[])]
2020-04-12 01:05 [http-nio-8888-exec-7] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : <200 OK OK,Result(status=200, desc=OK, data=[TaskDto(super=crw.bishe.team.dto.TaskDto@bbf8d8c0, taskId=1, proId=1, taskCreateTime=2020-02-02, taskStartTime=2020-01-20, taskEndTime=2020-01-20, taskContent=数据库设计, userId=1, subTaskId=null, taskStatus=1, taskMark=任务备注, subTaskDtos=[]), TaskDto(super=crw.bishe.team.dto.TaskDto@afcc312b, taskId=2, proId=1, taskCreateTime=2020-01-20, taskStartTime=2020-01-20, taskEndTime=2020-01-20, taskContent=后端设计, userId=2, subTaskId=null, taskStatus=1, taskMark=任务备注, subTaskDtos=[]), TaskDto(super=crw.bishe.team.dto.TaskDto@9cb28940, taskId=3, proId=1, taskCreateTime=2020-01-20, taskStartTime=2020-01-20, taskEndTime=2020-01-20, taskContent=前端设计, userId=3, subTaskId=null, taskStatus=1, taskMark=任务备注, subTaskDtos=[]), TaskDto(super=crw.bishe.team.dto.TaskDto@76b03375, taskId=11, proId=1, taskCreateTime=2020-01-20, taskStartTime=2020-01-20, taskEndTime=2020-01-20, taskContent=系统规划, userId=2, subTaskId=null, taskStatus=3, taskMark=任务备注, subTaskDtos=[]), TaskDto(super=crw.bishe.team.dto.TaskDto@67a0623e, taskId=12, proId=1, taskCreateTime=null, taskStartTime=null, taskEndTime=null, taskContent=null, userId=1, subTaskId=null, taskStatus=null, taskMark=null, subTaskDtos=[]), TaskDto(super=crw.bishe.team.dto.TaskDto@edcb8b7, taskId=13, proId=1, taskCreateTime=null, taskStartTime=null, taskEndTime=null, taskContent=null, userId=1, subTaskId=null, taskStatus=null, taskMark=null, subTaskDtos=[])]),[]>
2020-04-12 01:05 [http-nio-8888-exec-3] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TokenInterceptor--->目标方法名为:preHandle
2020-04-12 01:05 [http-nio-8888-exec-3] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : true
2020-04-12 01:05 [http-nio-8888-exec-3] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TaskController--->目标方法名为:updateTaskByTaskId
2020-04-12 01:05 [http-nio-8888-exec-3] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TaskServiceImpl--->目标方法名为:updateTaskByTaskId
2020-04-12 01:05 [http-nio-8888-exec-3] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TaskMapper--->目标方法名为:updateTaskByTaskId
2020-04-12 01:05 [http-nio-8888-exec-3] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : null
2020-04-12 01:05 [http-nio-8888-exec-3] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : null
2020-04-12 01:05 [http-nio-8888-exec-3] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : <200 OK OK,Result(status=200, desc=OK, data=null),[]>
2020-04-12 01:05 [http-nio-8888-exec-8] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TokenInterceptor--->目标方法名为:preHandle
2020-04-12 01:05 [http-nio-8888-exec-8] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : true
2020-04-12 01:05 [http-nio-8888-exec-8] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TaskController--->目标方法名为:updateTaskByTaskId
2020-04-12 01:05 [http-nio-8888-exec-8] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TaskServiceImpl--->目标方法名为:updateTaskByTaskId
2020-04-12 01:05 [http-nio-8888-exec-8] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TaskMapper--->目标方法名为:updateTaskByTaskId
2020-04-12 01:05 [http-nio-8888-exec-8] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : null
2020-04-12 01:05 [http-nio-8888-exec-8] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : null
2020-04-12 01:05 [http-nio-8888-exec-8] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : <200 OK OK,Result(status=200, desc=OK, data=null),[]>
2020-04-12 01:05 [http-nio-8888-exec-1] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TokenInterceptor--->目标方法名为:preHandle
2020-04-12 01:05 [http-nio-8888-exec-1] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : true
2020-04-12 01:05 [http-nio-8888-exec-1] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TaskController--->目标方法名为:updateTaskByTaskId
2020-04-12 01:05 [http-nio-8888-exec-1] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TaskServiceImpl--->目标方法名为:updateTaskByTaskId
2020-04-12 01:05 [http-nio-8888-exec-1] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TaskMapper--->目标方法名为:updateTaskByTaskId
2020-04-12 01:05 [http-nio-8888-exec-1] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : null
2020-04-12 01:05 [http-nio-8888-exec-1] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : null
2020-04-12 01:05 [http-nio-8888-exec-1] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : <200 OK OK,Result(status=200, desc=OK, data=null),[]>
2020-04-12 01:05 [http-nio-8888-exec-5] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TokenInterceptor--->目标方法名为:preHandle
2020-04-12 01:05 [http-nio-8888-exec-5] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : true
2020-04-12 01:05 [http-nio-8888-exec-5] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TaskController--->目标方法名为:updateTaskByTaskId
2020-04-12 01:05 [http-nio-8888-exec-5] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TaskServiceImpl--->目标方法名为:updateTaskByTaskId
2020-04-12 01:05 [http-nio-8888-exec-5] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TaskMapper--->目标方法名为:updateTaskByTaskId
2020-04-12 01:05 [http-nio-8888-exec-5] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : null
2020-04-12 01:05 [http-nio-8888-exec-5] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : null
2020-04-12 01:05 [http-nio-8888-exec-5] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : <200 OK OK,Result(status=200, desc=OK, data=null),[]>
2020-04-12 01:05 [http-nio-8888-exec-6] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TokenInterceptor--->目标方法名为:preHandle
2020-04-12 01:05 [http-nio-8888-exec-6] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : true
2020-04-12 01:05 [http-nio-8888-exec-6] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TaskController--->目标方法名为:updateTaskByTaskId
2020-04-12 01:05 [http-nio-8888-exec-6] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TaskServiceImpl--->目标方法名为:updateTaskByTaskId
2020-04-12 01:05 [http-nio-8888-exec-6] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TaskMapper--->目标方法名为:updateTaskByTaskId
2020-04-12 01:05 [http-nio-8888-exec-6] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : null
2020-04-12 01:05 [http-nio-8888-exec-6] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : null
2020-04-12 01:05 [http-nio-8888-exec-6] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : <200 OK OK,Result(status=200, desc=OK, data=null),[]>
2020-04-12 01:06 [http-nio-8888-exec-10] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TokenInterceptor--->目标方法名为:preHandle
2020-04-12 01:06 [http-nio-8888-exec-10] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : true
2020-04-12 01:06 [http-nio-8888-exec-10] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : ProjectController--->目标方法名为:getProjectByProId
2020-04-12 01:06 [http-nio-8888-exec-10] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : ProjectServiceImpl--->目标方法名为:getProjectByProId
2020-04-12 01:06 [http-nio-8888-exec-10] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : ProjectMapper--->目标方法名为:getProjectByProId
2020-04-12 01:06 [http-nio-8888-exec-10] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : ProjectDto(super=crw.bishe.team.dto.ProjectDto@383518e, proId=1, proName=组队系统设计, leaderName=曹荣武, proDescribe=毕业设计，组队系统设计, proDate=2020-01-20, proStartTime=2020-01-20, proEndTime=2020-01-20, proStatus=未完成, teamId=1, proType=技术类, proCurrentNum=12, proLimiedNum=50, number=13, seeNum=99, staff=staff, staffList=1, taskDtos=null)
2020-04-12 01:06 [http-nio-8888-exec-10] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : ProjectDto(super=crw.bishe.team.dto.ProjectDto@383518e, proId=1, proName=组队系统设计, leaderName=曹荣武, proDescribe=毕业设计，组队系统设计, proDate=2020-01-20, proStartTime=2020-01-20, proEndTime=2020-01-20, proStatus=未完成, teamId=1, proType=技术类, proCurrentNum=12, proLimiedNum=50, number=13, seeNum=99, staff=staff, staffList=1, taskDtos=null)
2020-04-12 01:06 [http-nio-8888-exec-10] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : <200 OK OK,Result(status=200, desc=OK, data=ProjectDto(super=crw.bishe.team.dto.ProjectDto@383518e, proId=1, proName=组队系统设计, leaderName=曹荣武, proDescribe=毕业设计，组队系统设计, proDate=2020-01-20, proStartTime=2020-01-20, proEndTime=2020-01-20, proStatus=未完成, teamId=1, proType=技术类, proCurrentNum=12, proLimiedNum=50, number=13, seeNum=99, staff=staff, staffList=1, taskDtos=null)),[]>
2020-04-12 01:06 [http-nio-8888-exec-4] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TokenInterceptor--->目标方法名为:preHandle
2020-04-12 01:06 [http-nio-8888-exec-4] [INFO]  crw.bishe.team.aop.WebLogAspect.doAfterReturning(WebLogAspect.java:34)ev  el crw.bishe.team.aop.WebLogAspect - 返回值 : true
2020-04-12 01:06 [http-nio-8888-exec-4] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TaskController--->目标方法名为:geTaskByProId
2020-04-12 01:06 [http-nio-8888-exec-4] [INFO]  crw.bishe.team.aop.WebLogAspect.doBefore(WebLogAspect.java:28)ev  el crw.bishe.team.aop.WebLogAspect - 调用方法 : TaskServiceImpl--->目标方法名为:geTaskByProId
2020-04-12 01:06 [http-nio-8888-exec-4] [ERROR]  org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:175)ev  el org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/].[dispatcherServlet] - Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception [Request processing failed; nested exception is java.lang.NumberFormatException: For input string: "null"] with root cause
java.lang.NumberFormatException: For input string: "null"
	at java.lang.NumberFormatException.forInputString(NumberFormatException.java:65) ~[?:1.8.0_121]
	at java.lang.Long.parseLong(Long.java:589) ~[?:1.8.0_121]
	at java.lang.Long.parseLong(Long.java:631) ~[?:1.8.0_121]
	at crw.bishe.team.service.TaskServiceImpl.geTaskByProId(TaskServiceImpl.java:78) ~[classes/:?]
	at crw.bishe.team.service.TaskServiceImpl$$FastClassBySpringCGLIB$$28261c51.invoke(<generated>) ~[classes/:?]
	at org.springframework.cglib.proxy.MethodProxy.invoke(MethodProxy.java:218) ~[spring-core-5.2.2.RELEASE.jar:5.2.2.RELEASE]
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.invokeJoinpoint(CglibAopProxy.java:769) ~[spring-aop-5.2.2.RELEASE.jar:5.2.2.RELEASE]
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:163) ~[spring-aop-5.2.2.RELEASE.jar:5.2.2.RELEASE]
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:747) ~[spring-aop-5.2.2.RELEASE.jar:5.2.2.RELEASE]
	at org.springframework.aop.framework.adapter.MethodBeforeAdviceInterceptor.invoke(MethodBeforeAdviceInterceptor.java:56) ~[spring-aop-5.2.2.RELEASE.jar:5.2.2.RELEASE]
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:186) ~[spring-aop-5.2.2.RELEASE.jar:5.2.2.RELEASE]
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:747) ~[spring-aop-5.2.2.RELEASE.jar:5.2.2.RELEASE]
	at org.springframework.aop.framework.adapter.AfterReturningAdviceInterceptor.invoke(AfterReturningAdviceInterceptor.java:55) ~[spring-aop-5.2.2.RELEASE.jar:5.2.2.RELEASE]
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:186) ~[spring-aop-5.2.2.RELEASE.jar:5.2.2.RELEASE]
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:747) ~[spring-aop-5.2.2.RELEASE.jar:5.2.2.RELEASE]
	at org.springframework.aop.interceptor.ExposeInvocationInterceptor.invoke(ExposeInvocationInterceptor.java:93) ~[spring-aop-5.2.2.RELEASE.jar:5.2.2.RELEASE]
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:186) ~[spring-aop-5.2.2.RELEASE.jar:5.2.2.RELEASE]
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:747) ~[spring-aop-5.2.2.RELEASE.jar:5.2.2.RELEASE]
	at org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept(CglibAopProxy.java:689) ~[spring-aop-5.2.2.RELEASE.jar:5.2.2.RELEASE]
	at crw.bishe.team.service.TaskServiceImpl$$EnhancerBySpringCGLIB$$2e61de7e.geTaskByProId(<generated>) ~[classes/:?]
	at crw.bishe.team.controller.project.TaskController.geTaskByProId(TaskController.java:99) ~[classes/:?]
	at crw.bishe.team.controller.project.TaskController$$FastClassBySpringCGLIB$$5bc66ea2.invoke(<generated>) ~[classes/:?]
	at org.springframework.cglib.proxy.MethodProxy.invoke(MethodProxy.java:218) ~[spring-core-5.2.2.RELEASE.jar:5.2.2.RELEASE]
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.invokeJoinpoint(CglibAopProxy.java:769) ~[spring-aop-5.2.2.RELEASE.jar:5.2.2.RELEASE]
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:163) ~[spring-aop-5.2.2.RELEASE.jar:5.2.2.RELEASE]
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:747) ~[spring-aop-5.2.2.RELEASE.jar:5.2.2.RELEASE]
	at org.springframework.aop.framework.adapter.MethodBeforeAdviceInterceptor.invoke(MethodBeforeAdviceInterceptor.java:56) ~[spring-aop-5.2.2.RELEASE.jar:5.2.2.RELEASE]
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:186) ~[spring-aop-5.2.2.RELEASE.jar:5.2.2.RELEASE]
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:747) ~[spring-aop-5.2.2.RELEASE.jar:5.2.2.RELEASE]
	at org.springframework.aop.framework.adapter.AfterReturningAdviceInterceptor.invoke(AfterReturningAdviceInterceptor.java:55) ~[spring-aop-5.2.2.RELEASE.jar:5.2.2.RELEASE]
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:186) ~[spring-aop-5.2.2.RELEASE.jar:5.2.2.RELEASE]
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:747) ~[spring-aop-5.2.2.RELEASE.jar:5.2.2.RELEASE]
	at org.springframework.aop.interceptor.ExposeInvocationInterceptor.invoke(ExposeInvocationInterceptor.java:93) ~[spring-aop-5.2.2.RELEASE.jar:5.2.2.RELEASE]
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:186) ~[spring-aop-5.2.2.RELEASE.jar:5.2.2.RELEASE]
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:747) ~[spring-aop-5.2.2.RELEASE.jar:5.2.2.RELEASE]
	at org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept(CglibAopProxy.java:689) ~[spring-aop-5.2.2.RELEASE.jar:5.2.2.RELEASE]
	at crw.bishe.team.controller.project.TaskController$$EnhancerBySpringCGLIB$$133c5011.geTaskByProId(<generated>) ~[classes/:?]
	at sun.reflect.GeneratedMethodAccessor395.invoke(Unknown Source) ~[?:?]
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:1.8.0_121]
	at java.lang.reflect.Method.invoke(Method.java:498) ~[?:1.8.0_121]
